id,name_x,height,weight,hp_x,attack_x,defense_x,s_attack,s_defense,speed_x,type,evo_set,info,name_y,type_1,type_2,total,hp_y,attack_y,defense_y,sp._atk,sp._def,speed_y,generation_x,legendary,type1_x,type2_x,evolution,ability,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name_y,percentage_male,sp_attack,sp_defense,speed,type1_y,type2_y,weight_kg,generation_y,is_legendary,name,type1_base,type2_base,classification_base,height_(m)_base,weight_(kg)_base,abilities_y,generation_base,legendary_status_base,type1_df6,type2_df6,classification_df6,height_(m)_df6,weight_(kg)_df6,abilities_base,generation_df6,legendary_status_df6,type1,type2,classification,height_(m),weight_(kg),abilities_df6,generation,legendary_status
218,slugma,7,350,40,40,40,70,40,20,{fire},111,"It never sleeps. It has to keep moving because if it stopped, its magma body would cool and harden.",Slugma,Fire,,250.0,40.0,40.0,40.0,70.0,40.0,20.0,2.0,False,Fire,,,"['Magma Armor', 'Flame Body', 'Weak Armor']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,40.0,5120.0,70.0,250.0,190,Lava Pokémon,40.0,1000000.0,0.7,40.0,Magmagマグマッグ,Slugma,50.0,70.0,40.0,20.0,fire,,35.0,2.0,0.0,Slugma,Fire,,Lava Pokémon,0.7,35.0,"Magma-armor, Flame-body, Weak-armor",2.0,No,Fire,,Lava Pokémon,0.7,35.0,"Magma-armor, Flame-body, Weak-armor",2.0,No,Fire,,Lava Pokémon,0.7,35.0,"Magma-armor, Flame-body, Weak-armor",2.0,No
219,magcargo,8,550,60,50,120,90,80,30,"{fire,rock}",111,The shell on its back is just skin that has cooled and hardened. It breaks easily with a slight touch.,Magcargo,Fire,Rock,410.0,50.0,50.0,120.0,80.0,80.0,30.0,2.0,False,Fire,Rock,,"['Magma Armor', 'Flame Body', 'Weak Armor']",0.5,1.0,1.0,1.0,0.5,2.0,0.25,0.5,1.0,1.0,4.0,0.5,0.5,0.5,1.0,2.0,1.0,4.0,50.0,5120.0,70.0,430.0,75,Lava Pokémon,120.0,1000000.0,0.8,60.0,Magcargotマグカルゴ,Magcargo,50.0,90.0,80.0,30.0,fire,rock,55.0,2.0,0.0,Magcargo,Fire,Rock,Lava Pokémon,0.8,55.0,"Magma-armor, Flame-body, Weak-armor",2.0,No,Fire,Rock,Lava Pokémon,0.8,55.0,"Magma-armor, Flame-body, Weak-armor",2.0,No,Fire,Rock,Lava Pokémon,0.8,55.0,"Magma-armor, Flame-body, Weak-armor",2.0,No
220,swinub,4,65,50,50,40,30,30,50,"{ice,ground}",112,It rubs its snout on the ground to find and dig up food. It sometimes discovers hot springs.,Swinub,Ice,Ground,250.0,50.0,50.0,40.0,30.0,30.0,50.0,2.0,False,Ice,Ground,,"['Oblivious', 'Snow Cloak', 'Thick Fat']",1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,50.0,5120.0,70.0,250.0,225,Pig Pokémon,40.0,1250000.0,0.4,50.0,Urimooウリムー,Swinub,50.0,30.0,30.0,50.0,ice,ground,6.5,2.0,0.0,Swinub,Ice,Ground,Pig Pokémon,0.4,6.5,"Oblivious, Snow-cloak, Thick-fat",2.0,No,Ice,Ground,Pig Pokémon,0.4,6.5,"Oblivious, Snow-cloak, Thick-fat",2.0,No,Ice,Ground,Pig Pokémon,0.4,6.5,"Oblivious, Snow-cloak, Thick-fat",2.0,No
221,piloswine,11,558,100,100,80,60,60,50,"{ice,ground}",112,"Because the long hair all over its body obscures its sight, it just keeps charging repeatedly.",Piloswine,Ice,Ground,450.0,100.0,100.0,80.0,60.0,60.0,50.0,2.0,False,Ice,Ground,,"['Oblivious', 'Snow Cloak', 'Thick Fat']",1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,100.0,5120.0,70.0,450.0,75,Swine Pokémon,80.0,1250000.0,1.1,100.0,Inomooイノムー,Piloswine,50.0,60.0,60.0,50.0,ice,ground,55.8,2.0,0.0,Piloswine,Ice,Ground,Swine Pokémon,1.1,55.8,"Oblivious, Snow-cloak, Thick-fat",2.0,No,Ice,Ground,Swine Pokémon,1.1,55.8,"Oblivious, Snow-cloak, Thick-fat",2.0,No,Ice,Ground,Swine Pokémon,1.1,55.8,"Oblivious, Snow-cloak, Thick-fat",2.0,No
222,corsola,6,50,65,55,95,65,95,35,"{water,rock}",113,It continuously sheds and grows. The tip of its head is prized as a treasure for its beauty.,Corsola,Water,Rock,380.0,55.0,55.0,85.0,65.0,85.0,35.0,2.0,False,Water,Rock,,"['Hustle', 'Natural Cure', 'Regenerator']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,55.0,5120.0,70.0,410.0,60,Coral Pokémon,95.0,800000.0,0.6,65.0,Sunnygoサニーゴ,Corsola,24.6,65.0,95.0,35.0,water,rock,5.0,2.0,0.0,Corsola,Water,Rock,Coral Pokémon,0.6,5.0,"Hustle, Natural-cure, Regenerator",2.0,No,Water,Rock,Coral Pokémon,0.6,5.0,"Hustle, Natural-cure, Regenerator",2.0,No,Water,Rock,Coral Pokémon,0.6,5.0,"Hustle, Natural-cure, Regenerator",2.0,No
223,remoraid,6,120,35,65,35,65,35,65,{water},114,It has superb ac­ curacy. The water it shoots out can strike even moving prey from more than 300 feet.,Remoraid,Water,,300.0,35.0,65.0,35.0,65.0,35.0,65.0,2.0,False,Water,,,"['Hustle', 'Sniper', 'Moody']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,65.0,5120.0,70.0,300.0,190,Jet Pokémon,35.0,1000000.0,0.6,35.0,Teppouoテッポウオ,Remoraid,50.0,65.0,35.0,65.0,water,,12.0,2.0,0.0,Remoraid,Water,,Jet Pokémon,0.6,12.0,"Hustle, Sniper, Moody",2.0,No,Water,,Jet Pokémon,0.6,12.0,"Hustle, Sniper, Moody",2.0,No,Water,,Jet Pokémon,0.6,12.0,"Hustle, Sniper, Moody",2.0,No
224,octillery,9,285,75,105,75,105,75,45,{water},114,It traps enemies with its suction- cupped tentacles then smashes them with its rock-hard head.,Octillery,Water,,480.0,75.0,105.0,75.0,105.0,75.0,45.0,2.0,False,Water,,,"['Suction Cups', 'Sniper', 'Moody']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,105.0,5120.0,70.0,480.0,75,Jet Pokémon,75.0,1000000.0,0.9,75.0,Okutankオクタン,Octillery,50.0,105.0,75.0,45.0,water,,28.5,2.0,0.0,Octillery,Water,,Jet Pokémon,0.9,28.5,"Suction-cups, Sniper, Moody",2.0,No,Water,,Jet Pokémon,0.9,28.5,"Suction-cups, Sniper, Moody",2.0,No,Water,,Jet Pokémon,0.9,28.5,"Suction-cups, Sniper, Moody",2.0,No
225,delibird,9,160,45,55,45,65,45,75,"{ice,flying}",115,It carries food all day long. There are tales about lost people who were saved by the food it had.,Delibird,Ice,Flying,330.0,45.0,55.0,45.0,65.0,45.0,75.0,2.0,False,Ice,Flying,,"['Vital Spirit', 'Hustle', 'Insomnia']",0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,55.0,5120.0,70.0,330.0,45,Delivery Pokémon,45.0,800000.0,0.9,45.0,Delibirdデリバード,Delibird,50.0,65.0,45.0,75.0,ice,flying,16.0,2.0,0.0,Delibird,Ice,Flying,Delivery Pokémon,0.9,16.0,"Vital-spirit, Hustle, Insomnia",2.0,No,Ice,Flying,Delivery Pokémon,0.9,16.0,"Vital-spirit, Hustle, Insomnia",2.0,No,Ice,Flying,Delivery Pokémon,0.9,16.0,"Vital-spirit, Hustle, Insomnia",2.0,No
226,mantine,21,2200,85,40,70,80,140,70,"{water,flying}",116,"As it majestically swims, it doesn't care if REMORAID attach to it for scavenging its leftovers.",Mantine,Water,Flying,465.0,65.0,40.0,70.0,80.0,140.0,70.0,2.0,False,Water,Flying,,"['Swift Swim', 'Water Absorb', 'Water Veil']",0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,40.0,6400.0,70.0,485.0,25,Kite Pokémon,70.0,1250000.0,2.1,85.0,Mantainマンタイン,Mantine,50.0,80.0,140.0,70.0,water,flying,220.0,2.0,0.0,Mantine,Water,Flying,Kite Pokémon,2.1,220.0,"Swift-swim, Water-absorb, Water-veil",2.0,No,Water,Flying,Kite Pokémon,2.1,220.0,"Swift-swim, Water-absorb, Water-veil",2.0,No,Water,Flying,Kite Pokémon,2.1,220.0,"Swift-swim, Water-absorb, Water-veil",2.0,No
227,skarmory,17,505,65,80,140,40,70,70,"{steel,flying}",117,"Its sturdy wings look heavy, but they are actually hollow and light, allowing it to fly freely in the sky.",Skarmory,Steel,Flying,465.0,65.0,80.0,140.0,40.0,70.0,70.0,2.0,False,Steel,Flying,,"['Keen Eye', 'Sturdy', 'Weak Armor']",0.25,1.0,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.25,0.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,80.0,6400.0,70.0,465.0,25,Armor Bird Pokémon,140.0,1250000.0,1.7,65.0,Airmdエアームド,Skarmory,50.0,40.0,70.0,70.0,steel,flying,50.5,2.0,0.0,Skarmory,Steel,Flying,Armor Bird Pokémon,1.7,50.5,"Keen-eye, Sturdy, Weak-armor",2.0,No,Steel,Flying,Armor Bird Pokémon,1.7,50.5,"Keen-eye, Sturdy, Weak-armor",2.0,No,Steel,Flying,Armor Bird Pokémon,1.7,50.5,"Keen-eye, Sturdy, Weak-armor",2.0,No
228,houndour,6,108,45,60,30,80,50,65,"{dark,fire}",118,It uses different kinds of cries for communicating with others of its kind and for pursuing its prey.,Houndour,Dark,Fire,330.0,45.0,60.0,30.0,80.0,50.0,65.0,2.0,False,Dark,Fire,,"['Early Bird', 'Flash Fire', 'Unnerve']",1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,60.0,5120.0,35.0,330.0,120,Dark Pokémon,30.0,1250000.0,0.6,45.0,Delvilデルビル,Houndour,50.0,80.0,50.0,65.0,dark,fire,10.8,2.0,0.0,Houndour,Dark,Fire,Dark Pokémon,0.6,10.8,"Early-bird, Flash-fire, Unnerve",2.0,No,Dark,Fire,Dark Pokémon,0.6,10.8,"Early-bird, Flash-fire, Unnerve",2.0,No,Dark,Fire,Dark Pokémon,0.6,10.8,"Early-bird, Flash-fire, Unnerve",2.0,No
229,houndoom,14,350,75,90,50,110,80,95,"{dark,fire}",118,"If you are burned by the flames it shoots from its mouth, the pain will never go away.",Houndoom,Dark,Fire,500.0,75.0,90.0,50.0,110.0,80.0,95.0,2.0,False,Dark,Fire,,"['Early Bird', 'Flash Fire', 'Unnerve']",1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,90.0,5120.0,35.0,600.0,45,Dark Pokémon,90.0,1250000.0,1.4,75.0,Hellgarヘルガー,Houndoom,50.0,140.0,90.0,115.0,dark,fire,35.0,2.0,0.0,Houndoom,Dark,Fire,Dark Pokémon,1.4,35.0,"Early-bird, Flash-fire, Unnerve",2.0,No,Dark,Fire,Dark Pokémon,1.4,35.0,"Early-bird, Flash-fire, Unnerve",2.0,No,Dark,Fire,Dark Pokémon,1.4,35.0,"Early-bird, Flash-fire, Unnerve",2.0,No
229,houndoom,14,350,75,90,50,110,80,95,"{dark,fire}",118,"If you are burned by the flames it shoots from its mouth, the pain will never go away.",HoundoomMega Houndoom,Dark,Fire,600.0,75.0,90.0,90.0,140.0,90.0,115.0,2.0,False,Dark,Fire,,"['Early Bird', 'Flash Fire', 'Unnerve']",1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,90.0,5120.0,35.0,600.0,45,Dark Pokémon,90.0,1250000.0,1.4,75.0,Hellgarヘルガー,Houndoom,50.0,140.0,90.0,115.0,dark,fire,35.0,2.0,0.0,Houndoom,Dark,Fire,Dark Pokémon,1.4,35.0,"Early-bird, Flash-fire, Unnerve",2.0,No,Dark,Fire,Dark Pokémon,1.4,35.0,"Early-bird, Flash-fire, Unnerve",2.0,No,Dark,Fire,Dark Pokémon,1.4,35.0,"Early-bird, Flash-fire, Unnerve",2.0,No
230,kingdra,18,1520,75,95,95,95,95,85,"{water,dragon}",54,It is said that it usually hides in underwater caves. It can create whirlpools by yawning.,Kingdra,Water,Dragon,540.0,75.0,95.0,95.0,95.0,95.0,85.0,2.0,False,Water,Dragon,,"['Swift Swim', 'Sniper', 'Damp']",1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,95.0,5120.0,70.0,540.0,45,Dragon Pokémon,95.0,1000000.0,1.8,75.0,Kingdraキングドラ,Kingdra,50.0,95.0,95.0,85.0,water,dragon,152.0,2.0,0.0,Kingdra,Water,Dragon,Dragon Pokémon,1.8,152.0,"Swift-swim, Sniper, Damp",2.0,No,Water,Dragon,Dragon Pokémon,1.8,152.0,"Swift-swim, Sniper, Damp",2.0,No,Water,Dragon,Dragon Pokémon,1.8,152.0,"Swift-swim, Sniper, Damp",2.0,No
231,phanpy,5,335,90,60,60,40,40,40,{ground},119,"It swings its long snout around play­ fully, but because it is so strong, that can be dan­ gerous.",Phanpy,Ground,,330.0,90.0,60.0,60.0,40.0,40.0,40.0,2.0,False,Ground,,,"['Pickup', 'Sand Veil']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,60.0,5120.0,70.0,330.0,120,Long Nose Pokémon,60.0,1000000.0,0.5,90.0,Gomazouゴマゾウ,Phanpy,50.0,40.0,40.0,40.0,ground,,33.5,2.0,0.0,Phanpy,Ground,,Long Nose Pokémon,0.5,33.5,"Pickup, Sand-veil",2.0,No,Ground,,Long Nose Pokémon,0.5,33.5,"Pickup, Sand-veil",2.0,No,Ground,,Long Nose Pokémon,0.5,33.5,"Pickup, Sand-veil",2.0,No
232,donphan,11,1200,90,120,120,60,60,50,{ground},119,"It has sharp, hard tusks and a rugged hide. Its TACKLE is strong enough to knock down a house.",Donphan,Ground,,500.0,90.0,120.0,120.0,60.0,60.0,50.0,2.0,False,Ground,,,"['Sturdy', 'Sand Veil']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,120.0,5120.0,70.0,500.0,60,Armor Pokémon,120.0,1000000.0,1.1,90.0,Donfanドンファン,Donphan,50.0,60.0,60.0,50.0,ground,,120.0,2.0,0.0,Donphan,Ground,,Armor Pokémon,1.1,120.0,"Sturdy, Sand-veil",2.0,No,Ground,,Armor Pokémon,1.1,120.0,"Sturdy, Sand-veil",2.0,No,Ground,,Armor Pokémon,1.1,120.0,"Sturdy, Sand-veil",2.0,No
233,porygon2,6,325,85,80,90,105,95,60,{normal},68,"This upgraded version of PORYGON is designed for space exploration. It can't fly, though.",Porygon2,Normal,,515.0,85.0,80.0,90.0,105.0,95.0,60.0,2.0,False,Normal,,,"['Trace', 'Download', 'Analytic']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,5120.0,70.0,515.0,45,Virtual Pokémon,90.0,1000000.0,0.6,85.0,Porygon2ポリゴン２,Porygon2,,105.0,95.0,60.0,normal,,32.5,2.0,0.0,Porygon2,Normal,,Virtual Pokémon,0.6,32.5,"Trace, Download, Analytic",2.0,No,Normal,,Virtual Pokémon,0.6,32.5,"Trace, Download, Analytic",2.0,No,Normal,,Virtual Pokémon,0.6,32.5,"Trace, Download, Analytic",2.0,No
234,stantler,14,712,73,95,62,85,65,85,{normal},120,The curved antlers subtly change the flow of air to create a strange space where real­ ity is distorted.,Stantler,Normal,,465.0,73.0,95.0,62.0,85.0,65.0,85.0,2.0,False,Normal,,,"['Intimidate', 'Frisk', 'Sap Sipper']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0,5120.0,70.0,465.0,45,Big Horn Pokémon,62.0,1250000.0,1.4,73.0,Odoshishiオドシシ,Stantler,50.0,85.0,65.0,85.0,normal,,71.2,2.0,0.0,Stantler,Normal,,Big Horn Pokémon,1.4,71.2,"Intimidate, Frisk, Sap-sipper",2.0,No,Normal,,Big Horn Pokémon,1.4,71.2,"Intimidate, Frisk, Sap-sipper",2.0,No,Normal,,Big Horn Pokémon,1.4,71.2,"Intimidate, Frisk, Sap-sipper",2.0,No
235,smeargle,12,580,55,20,35,20,45,75,{normal},121,A special fluid oozes from the tip of its tail. It paints the fluid everywhere to mark its territory.,Smeargle,Normal,,250.0,55.0,20.0,35.0,20.0,45.0,75.0,2.0,False,Normal,,,"['Own Tempo', 'Technician', 'Moody']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,5120.0,70.0,250.0,45,Painter Pokémon,35.0,800000.0,1.2,55.0,Dobleドーブル,Smeargle,50.0,20.0,45.0,75.0,normal,,58.0,2.0,0.0,Smeargle,Normal,,Painter Pokémon,1.2,58.0,"Own-tempo, Technician, Moody",2.0,No,Normal,,Painter Pokémon,1.2,58.0,"Own-tempo, Technician, Moody",2.0,No,Normal,,Painter Pokémon,1.2,58.0,"Own-tempo, Technician, Moody",2.0,No
236,tyrogue,7,210,35,35,35,35,35,35,{fighting},47,"It is always bursting with en­ ergy. To make it­ self stronger, it keeps on fighting even if it loses.",Tyrogue,Fighting,,210.0,35.0,35.0,35.0,35.0,35.0,35.0,2.0,False,Fighting,,,"['Guts', 'Steadfast', 'Vital Spirit']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,35.0,6400.0,70.0,210.0,75,Scuffle Pokémon,35.0,1000000.0,0.7,35.0,Balkieバルキー,Tyrogue,100.0,35.0,35.0,35.0,fighting,,21.0,2.0,0.0,Tyrogue,Fighting,,Scuffle Pokémon,0.7,21.0,"Guts, Steadfast, Vital-spirit",2.0,No,Fighting,,Scuffle Pokémon,0.7,21.0,"Guts, Steadfast, Vital-spirit",2.0,No,Fighting,,Scuffle Pokémon,0.7,21.0,"Guts, Steadfast, Vital-spirit",2.0,No
237,hitmontop,14,480,50,95,95,35,110,70,{fighting},47,"If you become enchanted by its smooth, elegant, dance-like kicks, you may get drilled hard.",Hitmontop,Fighting,,455.0,50.0,95.0,95.0,35.0,110.0,70.0,2.0,False,Fighting,,,"['Intimidate', 'Technician', 'Steadfast']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,95.0,6400.0,70.0,455.0,45,Handstand Pokémon,95.0,1000000.0,1.4,50.0,Kapoererカポエラー,Hitmontop,100.0,35.0,110.0,70.0,fighting,,48.0,2.0,0.0,Hitmontop,Fighting,,Handstand Pokémon,1.4,48.0,"Intimidate, Technician, Steadfast",2.0,No,Fighting,,Handstand Pokémon,1.4,48.0,"Intimidate, Technician, Steadfast",2.0,No,Fighting,,Handstand Pokémon,1.4,48.0,"Intimidate, Technician, Steadfast",2.0,No
238,smoochum,4,60,45,30,15,85,65,65,"{ice,psychic}",59,Its lips are the most sensitive parts on its body. It always uses its lips first to examine things.,Smoochum,Ice,Psychic,305.0,45.0,30.0,15.0,85.0,65.0,65.0,2.0,False,Ice,Psychic,,"['Oblivious', 'Forewarn', 'Hydration']",2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,1.0,30.0,6400.0,70.0,305.0,45,Kiss Pokémon,15.0,1000000.0,0.4,45.0,Muchulムチュール,Smoochum,0.0,85.0,65.0,65.0,ice,psychic,6.0,2.0,0.0,Smoochum,Ice,Psychic,Kiss Pokémon,0.4,6.0,"Oblivious, Forewarn, Hydration",2.0,No,Ice,Psychic,Kiss Pokémon,0.4,6.0,"Oblivious, Forewarn, Hydration",2.0,No,Ice,Psychic,Kiss Pokémon,0.4,6.0,"Oblivious, Forewarn, Hydration",2.0,No
239,elekid,6,235,45,63,37,65,55,95,{electric},60,"It rotates its arms to generate electricity, but it tires easily, so it charges up only a little bit.",Elekid,Electric,,360.0,45.0,63.0,37.0,65.0,55.0,95.0,2.0,False,Electric,,,"['Static', 'Vital Spirit']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,63.0,6400.0,70.0,360.0,45,Electric Pokémon,37.0,1000000.0,0.6,45.0,Elekidエレキッド,Elekid,75.4,65.0,55.0,95.0,electric,,23.5,2.0,0.0,Elekid,Electric,,Electric Pokémon,0.6,23.5,"Static, Vital-spirit",2.0,No,Electric,,Electric Pokémon,0.6,23.5,"Static, Vital-spirit",2.0,No,Electric,,Electric Pokémon,0.6,23.5,"Static, Vital-spirit",2.0,No
240,magby,7,214,45,75,37,70,55,83,{fire},61,"Each and every time it inhales and exhales, hot embers dribble out of its mouth and nostrils.",Magby,Fire,,365.0,45.0,75.0,37.0,70.0,55.0,83.0,2.0,False,Fire,,,"['Flame Body', 'Vital Spirit']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,75.0,6400.0,70.0,365.0,45,Live Coal Pokémon,37.0,1000000.0,0.7,45.0,Bubyブビィ,Magby,75.4,70.0,55.0,83.0,fire,,21.4,2.0,0.0,Magby,Fire,,Live Coal Pokémon,0.7,21.4,"Flame-body, Vital-spirit",2.0,No,Fire,,Live Coal Pokémon,0.7,21.4,"Flame-body, Vital-spirit",2.0,No,Fire,,Live Coal Pokémon,0.7,21.4,"Flame-body, Vital-spirit",2.0,No
241,miltank,12,755,95,80,105,40,70,100,{normal},122,"Its milk is packed with nutrition, making it the ultimate beverage for the sick or weary.",Miltank,Normal,,490.0,95.0,80.0,105.0,40.0,70.0,100.0,2.0,False,Normal,,,"['Thick Fat', 'Scrappy', 'Sap Sipper']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,5120.0,70.0,490.0,45,Milk Cow Pokémon,105.0,1250000.0,1.2,95.0,Miltankミルタンク,Miltank,0.0,40.0,70.0,100.0,normal,,75.5,2.0,0.0,Miltank,Normal,,Milk Cow Pokémon,1.2,75.5,"Thick-fat, Scrappy, Sap-sipper",2.0,No,Normal,,Milk Cow Pokémon,1.2,75.5,"Thick-fat, Scrappy, Sap-sipper",2.0,No,Normal,,Milk Cow Pokémon,1.2,75.5,"Thick-fat, Scrappy, Sap-sipper",2.0,No
242,blissey,15,468,255,10,10,75,135,55,{normal},51,Anyone who takes even one bite of BLISSEY's egg be­ comes unfailingly caring and pleas­ ant to everyone.,Blissey,Normal,,540.0,255.0,10.0,10.0,75.0,135.0,55.0,2.0,False,Normal,,,"['Natural Cure', 'Serene Grace', 'Healer']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10240.0,140.0,540.0,30,Happiness Pokémon,10.0,800000.0,1.5,255.0,Happinasハピナス,Blissey,0.0,75.0,135.0,55.0,normal,,46.8,2.0,0.0,Blissey,Normal,,Happiness Pokémon,1.5,46.8,"Natural-cure, Serene-grace, Healer",2.0,No,Normal,,Happiness Pokémon,1.5,46.8,"Natural-cure, Serene-grace, Healer",2.0,No,Normal,,Happiness Pokémon,1.5,46.8,"Natural-cure, Serene-grace, Healer",2.0,No
243,raikou,19,1780,90,85,75,115,100,115,{electric},123,The rain clouds it carries let it fire thunderbolts at will. They say that it descended with lightning.,Raikou,Electric,,580.0,90.0,85.0,75.0,115.0,100.0,115.0,2.0,True,Electric,,,"['Pressure', 'Inner Focus']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,85.0,20480.0,35.0,580.0,3,Thunder Pokémon,75.0,1250000.0,1.9,90.0,Raikouライコウ,Raikou,,115.0,100.0,115.0,electric,,178.0,2.0,1.0,Raikou,Electric,,Thunder Pokémon,1.9,178.0,"Pressure, Inner-focus",2.0,Yes,Electric,,Thunder Pokémon,1.9,178.0,"Pressure, Inner-focus",2.0,Yes,Electric,,Thunder Pokémon,1.9,178.0,"Pressure, Inner-focus",2.0,Yes
244,entei,21,1980,115,115,85,90,75,100,{fire},124,"Volcanoes erupt when it barks. Un­ able to restrain its extreme power, it races headlong around the land.",Entei,Fire,,580.0,115.0,115.0,85.0,90.0,75.0,100.0,2.0,True,Fire,,,"['Pressure', 'Inner Focus']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,115.0,20480.0,35.0,580.0,3,Volcano Pokémon,85.0,1250000.0,2.1,115.0,Enteiエンテイ,Entei,,90.0,75.0,100.0,fire,,198.0,2.0,1.0,Entei,Fire,,Volcano Pokémon,2.1,198.0,"Pressure, Inner-focus",2.0,Yes,Fire,,Volcano Pokémon,2.1,198.0,"Pressure, Inner-focus",2.0,Yes,Fire,,Volcano Pokémon,2.1,198.0,"Pressure, Inner-focus",2.0,Yes
245,suicune,20,1870,100,75,115,90,115,85,{water},125,It races around the world to purify fouled water. It dashes away with the north wind.,Suicune,Water,,580.0,100.0,75.0,115.0,90.0,115.0,85.0,2.0,True,Water,,,"['Pressure', 'Inner Focus']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75.0,20480.0,35.0,580.0,3,Aurora Pokémon,115.0,1250000.0,2.0,100.0,Suicuneスイクン,Suicune,,90.0,115.0,85.0,water,,187.0,2.0,1.0,Suicune,Water,,Aurora Pokémon,2.0,187.0,"Pressure, Inner-focus",2.0,Yes,Water,,Aurora Pokémon,2.0,187.0,"Pressure, Inner-focus",2.0,Yes,Water,,Aurora Pokémon,2.0,187.0,"Pressure, Inner-focus",2.0,Yes
